Date,Country,Exchange rate
2020-10-13,Japan,105.55
2020-10-14,Japan,105.08
2020-10-15,Japan,105.38
2020-10-16,Japan,105.41
2020-10-19,Japan,105.42
2020-10-20,Japan,105.56
2020-10-21,Japan,104.58
2020-10-22,Japan,104.88
2020-10-23,Japan,104.78
2020-10-26,Japan,104.86
2020-10-27,Japan,104.44
2020-10-28,Japan,104.33
2020-10-29,Japan,104.69
2020-10-30,Japan,104.54
2020-11-02,Japan,104.80
2020-11-03,Japan,104.50
2020-11-04,Japan,104.39
2020-11-05,Japan,103.67
2020-11-06,Japan,103.32
2020-11-09,Japan,105.58
2020-11-10,Japan,105.36
2020-11-11,Japan,
2020-11-12,Japan,105.16
2020-11-13,Japan,104.61
2020-11-16,Japan,104.54
2020-11-17,Japan,104.20
2020-11-18,Japan,103.72
2020-11-19,Japan,103.85
2020-11-20,Japan,103.81
2020-11-23,Japan,104.42
2020-11-24,Japan,104.61
2020-11-25,Japan,104.39
2020-11-26,Japan,
2020-11-27,Japan,
2020-11-30,Japan,104.38
2020-12-01,Japan,104.40
2020-12-02,Japan,104.52
2020-12-03,Japan,103.77
2020-12-04,Japan,104.16
2020-12-07,Japan,104.01
2020-12-08,Japan,104.14
2020-12-09,Japan,104.28
2020-12-10,Japan,104.30
2020-12-11,Japan,103.88
2020-12-14,Japan,104.06
2020-12-15,Japan,103.69
2020-12-16,Japan,103.59
2020-12-17,Japan,103.13
2020-12-18,Japan,103.35
2020-12-21,Japan,103.44
2020-12-22,Japan,103.62
2020-12-23,Japan,103.52
2020-12-24,Japan,
2020-12-25,Japan,
2020-12-28,Japan,103.84
2020-12-29,Japan,103.50
2020-12-30,Japan,103.31
2020-12-31,Japan,103.19
2021-01-01,Japan,
2021-01-04,Japan,103.19
2021-01-05,Japan,102.70
2021-01-06,Japan,103.25
2021-01-07,Japan,103.84
2021-01-08,Japan,103.89
2021-01-11,Japan,104.16
2021-01-12,Japan,104.09
2021-01-13,Japan,103.91
2021-01-14,Japan,103.66
2021-01-15,Japan,103.80
2021-01-18,Japan,
2021-01-19,Japan,103.86
2021-01-20,Japan,
2021-01-21,Japan,103.57
2021-01-22,Japan,103.76
2021-01-25,Japan,103.78
2021-01-26,Japan,103.69
2021-01-27,Japan,104.09
2021-01-28,Japan,104.31
2021-01-29,Japan,104.64
2021-02-01,Japan,104.97
2021-02-02,Japan,105.09
2021-02-03,Japan,105.05
2021-02-04,Japan,105.43
2021-02-05,Japan,105.44
2021-02-08,Japan,105.19
2021-02-09,Japan,104.62
2021-02-10,Japan,104.67
2021-02-11,Japan,104.75
2021-02-12,Japan,104.94
2021-02-15,Japan,
2021-02-16,Japan,105.88
2021-02-17,Japan,105.83
2021-02-18,Japan,105.69
2021-02-19,Japan,105.58
2021-02-22,Japan,105.06
2021-02-23,Japan,105.21
2021-02-24,Japan,105.91
2021-02-25,Japan,106.22
2021-02-26,Japan,106.64
2021-03-01,Japan,106.68
2021-03-02,Japan,106.75
2021-03-03,Japan,106.92
2021-03-04,Japan,107.58
2021-03-05,Japan,108.24
2021-03-08,Japan,108.92
2021-03-09,Japan,108.64
2021-03-10,Japan,108.58
2021-03-11,Japan,108.44
2021-03-12,Japan,108.87
2021-03-15,Japan,109.11
2021-03-16,Japan,109.01
2021-03-17,Japan,109.22
2021-03-18,Japan,108.97
2021-03-19,Japan,108.85
2021-03-22,Japan,108.67
2021-03-23,Japan,108.61
2021-03-24,Japan,108.81
2021-03-25,Japan,109.13
2021-03-26,Japan,109.55
2021-03-29,Japan,109.73
2021-03-30,Japan,110.19
2021-03-31,Japan,110.61
2021-04-01,Japan,110.61
2021-04-02,Japan,110.67
2021-04-05,Japan,110.08
2021-04-06,Japan,109.83
2021-04-07,Japan,109.67
2021-04-08,Japan,109.25
2021-04-09,Japan,109.64
2021-04-12,Japan,109.43
2021-04-13,Japan,109.19
2021-04-14,Japan,108.93
2021-04-15,Japan,108.78
2021-04-16,Japan,108.78
2021-04-19,Japan,108.09
2021-04-20,Japan,108.07
2021-04-21,Japan,108.09
2021-04-22,Japan,108.17
2021-04-23,Japan,107.94
2021-04-26,Japan,108.12
2021-04-27,Japan,108.56
2021-04-28,Japan,108.81
2021-04-29,Japan,108.94
2021-04-30,Japan,109.33
2021-05-03,Japan,109.08
2021-05-04,Japan,109.34
2021-05-05,Japan,109.27
2021-05-06,Japan,109.17
2021-05-07,Japan,108.52
2021-05-10,Japan,108.70
2021-05-11,Japan,108.53
2021-05-12,Japan,109.53
2021-05-13,Japan,109.56
2021-05-14,Japan,109.37
2021-05-17,Japan,109.17
2021-05-18,Japan,109.01
2021-05-19,Japan,108.76
2021-05-20,Japan,108.79
2021-05-21,Japan,108.94
2021-05-24,Japan,108.81
2021-05-25,Japan,108.95
2021-05-26,Japan,109.10
2021-05-27,Japan,109.81
2021-05-28,Japan,109.83
2021-05-31,Japan,
2021-06-01,Japan,109.43
2021-06-02,Japan,109.59
2021-06-03,Japan,110.28
2021-06-04,Japan,109.42
2021-06-07,Japan,109.25
2021-06-08,Japan,109.47
2021-06-09,Japan,109.61
2021-06-10,Japan,109.49
2021-06-11,Japan,109.75
2021-06-14,Japan,109.98
2021-06-15,Japan,110.12
2021-06-16,Japan,109.88
2021-06-17,Japan,110.28
2021-06-18,Japan,110.21
2021-06-21,Japan,110.22
2021-06-22,Japan,110.75
2021-06-23,Japan,110.86
2021-06-24,Japan,110.91
2021-06-25,Japan,110.78
2021-06-28,Japan,110.50
2021-06-29,Japan,110.53
2021-06-30,Japan,111.05
2021-07-01,Japan,111.56
2021-07-02,Japan,111.28
2021-07-05,Japan,
2021-07-06,Japan,110.66
2021-07-07,Japan,110.62
2021-07-08,Japan,109.82
2021-07-09,Japan,110.18
2021-07-12,Japan,110.36
2021-07-13,Japan,110.36
2021-07-14,Japan,110.03
2021-07-15,Japan,110.05
2021-07-16,Japan,110.13
2021-07-19,Japan,109.45
2021-07-20,Japan,109.92
2021-07-21,Japan,110.22
2021-07-22,Japan,110.10
2021-07-23,Japan,110.52
2021-07-26,Japan,110.31
2021-07-27,Japan,109.64
2021-07-28,Japan,110.06
2021-07-29,Japan,109.53
2021-07-30,Japan,109.70
2021-08-02,Japan,109.22
2021-08-03,Japan,109.09
2021-08-04,Japan,109.44
2021-08-05,Japan,109.75
2021-08-06,Japan,110.22
2021-08-09,Japan,110.25
2021-08-10,Japan,110.54
2021-08-11,Japan,110.47
2021-08-12,Japan,110.36
2021-08-13,Japan,109.75
2021-08-16,Japan,109.26
2021-08-17,Japan,109.59
2021-08-18,Japan,109.92
2021-08-19,Japan,109.75
2021-08-20,Japan,109.77
2021-08-23,Japan,109.78
2021-08-24,Japan,109.68
2021-08-25,Japan,110.03
2021-08-26,Japan,110.09
2021-08-27,Japan,109.84
2021-08-30,Japan,109.91
2021-08-31,Japan,110.05
2021-09-01,Japan,110.03
2021-09-02,Japan,110.01
2021-09-03,Japan,109.64
2021-09-06,Japan,
2021-09-07,Japan,110.17
2021-09-08,Japan,110.32
2021-09-09,Japan,109.76
2021-09-10,Japan,109.93
2021-09-13,Japan,109.94
2021-09-14,Japan,109.66
2021-09-15,Japan,109.40
2021-09-16,Japan,109.67
2021-09-17,Japan,109.94
2021-09-20,Japan,109.47
2021-09-21,Japan,109.33
2021-09-22,Japan,109.59
2021-09-23,Japan,110.17
2021-09-24,Japan,110.72
2021-09-27,Japan,110.97
2021-09-28,Japan,111.33
2021-09-29,Japan,111.83
2021-09-30,Japan,111.50
2021-10-01,Japan,110.97
2021-10-04,Japan,110.94
2021-10-05,Japan,111.39
2021-10-06,Japan,111.33
2021-10-07,Japan,111.50
2021-10-08,Japan,112.15
2021-10-11,Japan,
2021-10-12,Japan,113.69
2021-10-13,Japan,113.49
2021-10-14,Japan,113.59
2021-10-15,Japan,114.31
2021-10-18,Japan,114.22
2021-10-19,Japan,114.27
2021-10-20,Japan,114.24
2021-10-21,Japan,113.75
2021-10-22,Japan,113.54
2021-10-25,Japan,113.70
2021-10-26,Japan,114.19
2021-10-27,Japan,113.75
2021-10-28,Japan,113.38
2021-10-29,Japan,114.03
2021-11-01,Japan,114.19
2021-11-02,Japan,113.78
2021-11-03,Japan,114.06
2021-11-04,Japan,113.63
2021-11-05,Japan,113.45
2021-11-08,Japan,113.15
2021-11-09,Japan,112.87
2021-11-10,Japan,113.89
2021-11-11,Japan,
2021-11-12,Japan,113.90
2021-11-15,Japan,113.96
2021-11-16,Japan,114.62
2021-11-17,Japan,114.33
2021-11-18,Japan,114.22
2021-11-19,Japan,113.81
2021-11-22,Japan,114.69
2021-11-23,Japan,114.98
2021-11-24,Japan,115.34
2021-11-25,Japan,
2021-11-26,Japan,113.46
2021-11-29,Japan,113.75
2021-11-30,Japan,113.22
2021-12-01,Japan,112.82
2021-12-02,Japan,113.10
2021-12-03,Japan,112.88
2021-12-06,Japan,113.31
2021-12-07,Japan,113.61
2021-12-08,Japan,113.83
2021-12-09,Japan,113.53
2021-12-10,Japan,113.36
2021-12-13,Japan,113.42
2021-12-14,Japan,113.63
2021-12-15,Japan,113.83
2021-12-16,Japan,113.67
2021-12-17,Japan,113.56
2021-12-20,Japan,113.45
2021-12-21,Japan,114.11
2021-12-22,Japan,114.22
2021-12-23,Japan,114.42
2021-12-24,Japan,
2021-12-27,Japan,114.85
2021-12-28,Japan,114.75
2021-12-29,Japan,114.97
2021-12-30,Japan,115.17
2021-12-31,Japan,
2022-01-03,Japan,115.27
2022-01-04,Japan,116.12
2022-01-05,Japan,115.91
2022-01-06,Japan,115.78
2022-01-07,Japan,115.61
2022-01-10,Japan,115.14
2022-01-11,Japan,115.38
2022-01-12,Japan,114.74
2022-01-13,Japan,114.06
2022-01-14,Japan,113.89
2022-01-17,Japan,
2022-01-18,Japan,114.60
2022-01-19,Japan,114.28
2022-01-20,Japan,114.08
2022-01-21,Japan,113.72
2022-01-24,Japan,113.82
2022-01-25,Japan,113.88
2022-01-26,Japan,114.33
2022-01-27,Japan,115.47
2022-01-28,Japan,115.21
2022-01-31,Japan,115.22
2022-02-01,Japan,114.77
2022-02-02,Japan,114.36
2022-02-03,Japan,114.88
2022-02-04,Japan,115.22
2022-02-07,Japan,115.09
2022-02-08,Japan,115.62
2022-02-09,Japan,115.44
2022-02-10,Japan,115.84
2022-02-11,Japan,115.91
2022-02-14,Japan,115.72
2022-02-15,Japan,115.64
2022-02-16,Japan,115.41
2022-02-17,Japan,115.03
2022-02-18,Japan,115.08
2022-02-21,Japan,
2022-02-22,Japan,114.94
2022-02-23,Japan,115.12
2022-02-24,Japan,115.45
2022-02-25,Japan,115.62
2022-02-28,Japan,115.11
2022-03-01,Japan,114.87
2022-03-02,Japan,115.59
2022-03-03,Japan,115.67
2022-03-04,Japan,114.65
2022-03-07,Japan,115.41
2022-03-08,Japan,115.64
2022-03-09,Japan,115.87
2022-03-10,Japan,116.05
2022-03-11,Japan,117.08
2022-03-14,Japan,118.00
2022-03-15,Japan,118.19
2022-03-16,Japan,118.48
2022-03-17,Japan,118.45
2022-03-18,Japan,119.17
2022-03-21,Japan,119.15
2022-03-22,Japan,120.66
2022-03-23,Japan,121.02
2022-03-24,Japan,122.08
2022-03-25,Japan,121.98
2022-03-28,Japan,123.25
2022-03-29,Japan,122.61
2022-03-30,Japan,121.97
2022-03-31,Japan,121.44
2022-04-01,Japan,122.60
2022-04-04,Japan,122.70
2022-04-05,Japan,123.48
2022-04-06,Japan,123.70
2022-04-07,Japan,123.80
2022-04-08,Japan,124.31
2022-04-11,Japan,125.55
2022-04-12,Japan,125.25
2022-04-13,Japan,125.51
2022-04-14,Japan,125.92
2022-04-15,Japan,126.31
2022-04-18,Japan,126.77
2022-04-19,Japan,128.55
2022-04-20,Japan,127.76
2022-04-21,Japan,128.62
2022-04-22,Japan,128.78
2022-04-25,Japan,127.66
2022-04-26,Japan,127.37
2022-04-27,Japan,128.44
2022-04-28,Japan,130.94
2022-04-29,Japan,129.84
2022-05-02,Japan,130.18
2022-05-03,Japan,130.09
2022-05-04,Japan,129.97
2022-05-05,Japan,130.41
2022-05-06,Japan,130.35
2022-05-09,Japan,130.37
2022-05-10,Japan,130.21
2022-05-11,Japan,130.20
2022-05-12,Japan,128.10
2022-05-13,Japan,129.23
2022-05-16,Japan,129.15
2022-05-17,Japan,129.31
2022-05-18,Japan,128.22
2022-05-19,Japan,127.62
2022-05-20,Japan,127.86
2022-05-23,Japan,127.78
2022-05-24,Japan,126.56
2022-05-25,Japan,127.31
2022-05-26,Japan,127.23
2022-05-27,Japan,127.14
2022-05-30,Japan,
2022-05-31,Japan,128.53
2022-06-01,Japan,130.09
2022-06-02,Japan,129.83
2022-06-03,Japan,130.71
2022-06-06,Japan,131.55
2022-06-07,Japan,132.53
2022-06-08,Japan,134.06
2022-06-09,Japan,134.06
2022-06-10,Japan,134.19
2022-06-13,Japan,134.12
2022-06-14,Japan,134.89
2022-06-15,Japan,134.50
2022-06-16,Japan,131.65
2022-06-17,Japan,135.14
2022-06-20,Japan,
2022-06-21,Japan,136.25
2022-06-22,Japan,136.05
2022-06-23,Japan,134.72
2022-06-24,Japan,135.22
2022-06-27,Japan,135.26
2022-06-28,Japan,136.19
2022-06-29,Japan,136.50
2022-06-30,Japan,135.69
2022-07-01,Japan,135.09
2022-07-04,Japan,
2022-07-05,Japan,135.72
2022-07-06,Japan,135.66
2022-07-07,Japan,135.99
2022-07-08,Japan,136.16
2022-07-11,Japan,137.29
2022-07-12,Japan,136.68
2022-07-13,Japan,137.34
2022-07-14,Japan,138.94
2022-07-15,Japan,138.57
2022-07-18,Japan,138.23
2022-07-19,Japan,137.94
2022-07-20,Japan,138.16
2022-07-21,Japan,137.94
2022-07-22,Japan,136.12
2022-07-25,Japan,136.72
2022-07-26,Japan,136.62
2022-07-27,Japan,137.31
2022-07-28,Japan,134.45
2022-07-29,Japan,133.25
2022-08-01,Japan,131.80
2022-08-02,Japan,132.32
2022-08-03,Japan,134.18
2022-08-04,Japan,133.28
2022-08-05,Japan,135.33
2022-08-08,Japan,134.73
2022-08-09,Japan,134.95
2022-08-10,Japan,132.58
2022-08-11,Japan,132.66
2022-08-12,Japan,133.57
2022-08-15,Japan,133.13
2022-08-16,Japan,134.38
2022-08-17,Japan,135.40
2022-08-18,Japan,135.29
2022-08-19,Japan,137.01
2022-08-22,Japan,137.57
2022-08-23,Japan,136.36
2022-08-24,Japan,136.92
2022-08-25,Japan,136.83
2022-08-26,Japan,137.07
2022-08-29,Japan,138.74
2022-08-30,Japan,138.73
2022-08-31,Japan,138.69
2022-09-01,Japan,139.93
2022-09-02,Japan,140.03
2022-09-05,Japan,
2022-09-06,Japan,142.95
2022-09-07,Japan,144.39
2022-09-08,Japan,144.05
2022-09-09,Japan,142.44
2022-09-12,Japan,142.41
2022-09-13,Japan,144.30
2022-09-14,Japan,142.93
2022-09-15,Japan,143.57
2022-09-16,Japan,143.04
2022-09-19,Japan,143.34
2022-09-20,Japan,143.64
2022-09-21,Japan,144.14
2022-09-22,Japan,142.16
2022-09-23,Japan,143.18
2022-09-26,Japan,144.45
2022-09-27,Japan,144.71
2022-09-28,Japan,144.15
2022-09-29,Japan,144.45
2022-09-30,Japan,144.71
2022-10-03,Japan,144.50
2022-10-04,Japan,144.32
2022-10-05,Japan,144.73
2022-10-06,Japan,144.94
2022-10-07,Japan,145.19
2022-10-10,Japan,
2022-10-11,Japan,145.55
2022-10-12,Japan,146.87
2022-10-13,Japan,147.15
2022-10-14,Japan,148.46
2022-10-17,Japan,148.71
2022-10-18,Japan,149.23
2022-10-19,Japan,149.77
2022-10-20,Japan,149.82
2022-10-21,Japan,146.35
2022-10-24,Japan,148.76
2022-10-25,Japan,147.85
2022-10-26,Japan,146.50
2022-10-27,Japan,146.02
2022-10-28,Japan,147.68
2022-10-31,Japan,148.63
2022-11-01,Japan,148.11
2022-11-02,Japan,147.11
2022-11-03,Japan,148.18
2022-11-04,Japan,147.22
2022-11-07,Japan,146.64
2022-11-08,Japan,145.38
2022-11-09,Japan,146.15
2022-11-10,Japan,141.78
2022-11-11,Japan,
2022-11-14,Japan,140.43
2022-11-15,Japan,139.36
2022-11-16,Japan,139.59
2022-11-17,Japan,140.45
2022-11-18,Japan,140.03
2022-11-21,Japan,141.95
2022-11-22,Japan,141.29
2022-11-23,Japan,139.76
2022-11-24,Japan,
2022-11-25,Japan,139.21
2022-11-28,Japan,138.67
2022-11-29,Japan,138.28
2022-11-30,Japan,139.31
2022-12-01,Japan,135.55
2022-12-02,Japan,134.89
2022-12-05,Japan,136.55
2022-12-06,Japan,136.67
2022-12-07,Japan,136.57
2022-12-08,Japan,136.45
2022-12-09,Japan,136.40
2022-12-12,Japan,137.47
2022-12-13,Japan,135.14
2022-12-14,Japan,134.95
2022-12-15,Japan,137.92
2022-12-16,Japan,136.55
2022-12-19,Japan,136.87
2022-12-20,Japan,131.08
2022-12-21,Japan,132.36
2022-12-22,Japan,132.34
2022-12-23,Japan,132.78
2022-12-26,Japan,
2022-12-27,Japan,133.43
2022-12-28,Japan,134.27
2022-12-29,Japan,133.16
2022-12-30,Japan,131.81
2023-01-02,Japan,
2023-01-03,Japan,130.83
2023-01-04,Japan,132.00
2023-01-05,Japan,133.57
2023-01-06,Japan,132.21
2023-01-09,Japan,131.58
2023-01-10,Japan,132.25
2023-01-11,Japan,132.58
2023-01-12,Japan,129.75
2023-01-13,Japan,127.85
2023-01-16,Japan,
2023-01-17,Japan,128.18
2023-01-18,Japan,128.45
2023-01-19,Japan,128.48
2023-01-20,Japan,129.97
2023-01-23,Japan,130.69
2023-01-24,Japan,130.07
2023-01-25,Japan,129.64
2023-01-26,Japan,130.40
2023-01-27,Japan,129.94
2023-01-30,Japan,130.34
2023-01-31,Japan,130.17
2023-02-01,Japan,129.27
2023-02-02,Japan,128.45
2023-02-03,Japan,131.07
2023-02-06,Japan,132.76
2023-02-07,Japan,131.37
2023-02-08,Japan,131.27
2023-02-09,Japan,130.98
2023-02-10,Japan,131.50
2023-02-13,Japan,132.71
2023-02-14,Japan,133.05
2023-02-15,Japan,134.22
2023-02-16,Japan,133.95
2023-02-17,Japan,134.21
2023-02-20,Japan,
2023-02-21,Japan,134.87
2023-02-22,Japan,134.77
2023-02-23,Japan,134.80
2023-02-24,Japan,136.36
2023-02-27,Japan,136.18
2023-02-28,Japan,136.09
2023-03-01,Japan,135.82
2023-03-02,Japan,136.84
2023-03-03,Japan,136.09
2023-03-06,Japan,135.93
2023-03-07,Japan,136.90
2023-03-08,Japan,137.18
2023-03-09,Japan,136.41
2023-03-10,Japan,135.05
2023-03-13,Japan,133.13
2023-03-14,Japan,134.33
2023-03-15,Japan,132.81
2023-03-16,Japan,133.01
2023-03-17,Japan,132.01
2023-03-20,Japan,131.59
2023-03-21,Japan,132.27
2023-03-22,Japan,132.67
2023-03-23,Japan,130.99
2023-03-24,Japan,130.64
2023-03-27,Japan,131.49
2023-03-28,Japan,130.97
2023-03-29,Japan,132.69
2023-03-30,Japan,132.71
2023-03-31,Japan,132.75
2023-04-03,Japan,132.35
2023-04-04,Japan,131.60
2023-04-05,Japan,131.11
2023-04-06,Japan,131.67
2023-04-07,Japan,132.11
2023-04-10,Japan,133.75
2023-04-11,Japan,133.63
2023-04-12,Japan,133.25
2023-04-13,Japan,132.37
2023-04-14,Japan,133.74
2023-04-17,Japan,134.51
2023-04-18,Japan,134.11
2023-04-19,Japan,134.79
2023-04-20,Japan,134.10
2023-04-21,Japan,134.28
2023-04-24,Japan,134.41
2023-04-25,Japan,133.96
2023-04-26,Japan,133.72
2023-04-27,Japan,134.04
2023-04-28,Japan,135.99
2023-05-01,Japan,137.35
2023-05-02,Japan,136.46
2023-05-03,Japan,135.31
2023-05-04,Japan,133.76
2023-05-05,Japan,134.85
2023-05-08,Japan,134.83
2023-05-09,Japan,135.15
2023-05-10,Japan,134.52
2023-05-11,Japan,134.46
2023-05-12,Japan,135.63
2023-05-15,Japan,136.07
2023-05-16,Japan,136.62
2023-05-17,Japan,137.51
2023-05-18,Japan,138.50
2023-05-19,Japan,137.67
2023-05-22,Japan,138.65
2023-05-23,Japan,138.74
2023-05-24,Japan,139.14
2023-05-25,Japan,139.81
2023-05-26,Japan,140.53
2023-05-29,Japan,
2023-05-30,Japan,139.83
2023-05-31,Japan,139.78
2023-06-01,Japan,138.74
2023-06-02,Japan,139.76
2023-06-05,Japan,139.64
2023-06-06,Japan,139.67
2023-06-07,Japan,139.98
2023-06-08,Japan,138.83
2023-06-09,Japan,139.35
2023-06-12,Japan,139.72
2023-06-13,Japan,140.00
2023-06-14,Japan,139.33
2023-06-15,Japan,140.49
2023-06-16,Japan,141.82
2023-06-19,Japan,
2023-06-20,Japan,141.46
2023-06-21,Japan,142.09
2023-06-22,Japan,142.89
2023-06-23,Japan,143.78
2023-06-26,Japan,143.55
2023-06-27,Japan,144.00
2023-06-28,Japan,144.23
2023-06-29,Japan,144.72
2023-06-30,Japan,144.47
2023-07-03,Japan,144.50
2023-07-04,Japan,
2023-07-05,Japan,144.56
2023-07-06,Japan,144.09
2023-07-07,Japan,142.21
2023-07-10,Japan,141.56
2023-07-11,Japan,140.51
2023-07-12,Japan,138.21
2023-07-13,Japan,138.14
2023-07-14,Japan,138.74
2023-07-17,Japan,138.92
2023-07-18,Japan,138.94
2023-07-19,Japan,139.76
2023-07-20,Japan,140.39
2023-07-21,Japan,141.75
2023-07-24,Japan,141.19
2023-07-25,Japan,140.91
2023-07-26,Japan,140.41
2023-07-27,Japan,141.03
2023-07-28,Japan,140.72
2023-07-31,Japan,142.18
2023-08-01,Japan,143.34
2023-08-02,Japan,143.21
2023-08-03,Japan,142.42
2023-08-04,Japan,141.79
2023-08-07,Japan,142.45
2023-08-08,Japan,143.17
2023-08-09,Japan,143.58
2023-08-10,Japan,144.40
2023-08-11,Japan,144.94
2023-08-14,Japan,145.30
2023-08-15,Japan,145.40
2023-08-16,Japan,145.81
2023-08-17,Japan,146.16
2023-08-18,Japan,145.15
2023-08-21,Japan,146.26
2023-08-22,Japan,145.79
2023-08-23,Japan,144.62
2023-08-24,Japan,145.75
2023-08-25,Japan,146.38
2023-08-28,Japan,146.40
2023-08-29,Japan,146.01
2023-08-30,Japan,145.94
2023-08-31,Japan,145.68
2023-09-01,Japan,146.20
2023-09-04,Japan,
2023-09-05,Japan,147.63
2023-09-06,Japan,147.65
2023-09-07,Japan,147.13
2023-09-08,Japan,147.70
2023-09-11,Japan,146.46
2023-09-12,Japan,147.12
2023-09-13,Japan,147.45
2023-09-14,Japan,147.17
2023-09-15,Japan,147.83
2023-09-18,Japan,147.63
2023-09-19,Japan,147.80
2023-09-20,Japan,147.74
2023-09-21,Japan,147.42
2023-09-22,Japan,148.24
2023-09-25,Japan,148.74
2023-09-26,Japan,148.90
2023-09-27,Japan,149.48
2023-09-28,Japan,149.18
2023-09-29,Japan,149.43
2023-10-02,Japan,149.80
2023-10-03,Japan,149.16
2023-10-04,Japan,148.83
2023-10-05,Japan,148.49
2023-10-06,Japan,149.08
2023-10-09,Japan,
2023-10-10,Japan,148.62
2023-10-11,Japan,149.17
2023-10-12,Japan,149.71
2023-10-13,Japan,149.62
2023-10-16,Japan,149.57
2023-10-17,Japan,149.71
2023-10-18,Japan,149.86
2023-10-19,Japan,149.92
2023-10-20,Japan,149.85
2023-10-23,Japan,149.78
2023-10-24,Japan,149.84
2023-10-25,Japan,149.94
2023-10-26,Japan,150.44
2023-10-27,Japan,149.60
2023-10-30,Japan,149.01
2023-10-31,Japan,151.46
2023-11-01,Japan,150.96
2023-11-02,Japan,150.48
2023-11-03,Japan,149.36
2023-11-06,Japan,149.77
2023-11-07,Japan,150.47
2023-11-08,Japan,150.77
2023-11-09,Japan,151.04
2023-11-10,Japan,
2023-11-13,Japan,151.56
2023-11-14,Japan,150.75
2023-11-15,Japan,151.07
2023-11-16,Japan,150.59
2023-11-17,Japan,149.82
2023-11-20,Japan,148.26
2023-11-21,Japan,147.88
2023-11-22,Japan,149.67
2023-11-23,Japan,
2023-11-24,Japan,149.57
2023-11-27,Japan,148.89
2023-11-28,Japan,147.41
2023-11-29,Japan,147.39
2023-11-30,Japan,147.87
2023-12-01,Japan,147.00
2023-12-04,Japan,147.15
2023-12-05,Japan,147.26
2023-12-06,Japan,147.16
2023-12-07,Japan,144.10
2023-12-08,Japan,144.88
2023-12-11,Japan,146.41
2023-12-12,Japan,145.45
2023-12-13,Japan,145.17
2023-12-14,Japan,141.53
2023-12-15,Japan,141.80
2023-12-18,Japan,143.04
2023-12-19,Japan,143.62
2023-12-20,Japan,143.77
2023-12-21,Japan,142.16
2023-12-22,Japan,142.60
2023-12-25,Japan,
2023-12-26,Japan,142.48
2023-12-27,Japan,142.05
2023-12-28,Japan,141.08
2023-12-29,Japan,140.92
2024-01-01,Japan,
2024-01-02,Japan,141.89
2024-01-03,Japan,143.55
2024-01-04,Japan,144.59
2024-01-05,Japan,144.52
2024-01-08,Japan,143.89
2024-01-09,Japan,144.35
2024-01-10,Japan,145.68
2024-01-11,Japan,146.03
2024-01-12,Japan,144.86
2024-01-15,Japan,
2024-01-16,Japan,147.01
2024-01-17,Japan,148.39
2024-01-18,Japan,148.15
2024-01-19,Japan,148.21
2024-01-22,Japan,147.95
2024-01-23,Japan,148.55
2024-01-24,Japan,147.31
2024-01-25,Japan,147.69
2024-01-26,Japan,147.94
2024-01-29,Japan,147.65
2024-01-30,Japan,147.71
2024-01-31,Japan,146.26
2024-02-01,Japan,146.18
2024-02-02,Japan,148.54
2024-02-05,Japan,148.79
2024-02-06,Japan,148.03
2024-02-07,Japan,148.04
2024-02-08,Japan,149.25
2024-02-09,Japan,149.38
2024-02-12,Japan,149.37
2024-02-13,Japan,150.72
2024-02-14,Japan,150.50
2024-02-15,Japan,150.19
2024-02-16,Japan,150.34
2024-02-19,Japan,
2024-02-20,Japan,149.87
2024-02-21,Japan,150.29
2024-02-22,Japan,150.62
2024-02-23,Japan,150.36
